RCV_ID	RCV_NAME	GO_ID	GO_NAME
RCV_000058	aminoacid metabolism	GO_0036088	D-serine catabolic process
RCV_000058	aminoacid metabolism	GO_0070178	D-serine metabolic process
RCV_000058	aminoacid metabolism	GO_0042942	D-serine transport
RCV_000058	aminoacid metabolism	GO_1900830	D-tyrosine biosynthetic process
RCV_000058	aminoacid metabolism	GO_1900829	D-tyrosine catabolic process
RCV_000058	aminoacid metabolism	GO_1900828	D-tyrosine metabolic process
RCV_000058	aminoacid metabolism	GO_1902079	D-valine catabolic process
RCV_000058	aminoacid metabolism	GO_1902114	D-valine metabolic process
RCV_000058	aminoacid metabolism	GO_0042852	L-alanine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0019272	L-alanine biosynthetic process from pyruvate
RCV_000058	aminoacid metabolism	GO_0019273	L-alanine biosynthetic process via ornithine
RCV_000058	aminoacid metabolism	GO_0042853	L-alanine catabolic process
RCV_000058	aminoacid metabolism	GO_0019481	L-alanine catabolic process, by transamination
RCV_000058	aminoacid metabolism	GO_0042851	L-alanine metabolic process
RCV_000058	aminoacid metabolism	GO_0019479	L-alanine oxidation to D-lactate and ammonia
RCV_000058	aminoacid metabolism	GO_0019480	L-alanine oxidation to pyruvate via D-alanine
RCV_000058	aminoacid metabolism	GO_0015808	L-alanine transport
RCV_000058	aminoacid metabolism	GO_0043092	L-amino acid import
RCV_000058	aminoacid metabolism	GO_0015807	L-amino acid transport
RCV_000058	aminoacid metabolism	GO_0070981	L-asparagine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0070982	L-asparagine metabolic process
RCV_000058	aminoacid metabolism	GO_0019448	L-cysteine catabolic process
RCV_000058	aminoacid metabolism	GO_0019449	L-cysteine catabolic process to hypotaurine
RCV_000058	aminoacid metabolism	GO_0019450	L-cysteine catabolic process to pyruvate
RCV_000058	aminoacid metabolism	GO_0019451	L-cysteine catabolic process to pyruvate, using cysteine dioxygenase
RCV_000058	aminoacid metabolism	GO_0019452	L-cysteine catabolic process to taurine
RCV_000058	aminoacid metabolism	GO_0019453	L-cysteine catabolic process via cystine
RCV_000058	aminoacid metabolism	GO_0019456	L-cysteine catabolic process via cystine, using cysteine transaminase
RCV_000058	aminoacid metabolism	GO_0019455	L-cysteine catabolic process via cystine, using cystine reductase
RCV_000058	aminoacid metabolism	GO_0019454	L-cysteine catabolic process via cystine, using glutathione-cystine transhydrogenase
RCV_000058	aminoacid metabolism	GO_0046439	L-cysteine metabolic process
RCV_000058	aminoacid metabolism	GO_1903185	L-dopa biosynthetic process
RCV_000058	aminoacid metabolism	GO_1903184	L-dopa metabolic process
RCV_000058	aminoacid metabolism	GO_0097054	L-glutamate biosynthetic process
RCV_000058	aminoacid metabolism	GO_1901704	L-glutamine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0071269	L-homocysteine biosynthetic process
RCV_000058	aminoacid metabolism	GO_1901705	L-isoleucine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0097053	L-kynurenine catabolic process
RCV_000058	aminoacid metabolism	GO_0097052	L-kynurenine metabolic process
RCV_000058	aminoacid metabolism	GO_0019477	L-lysine catabolic process
RCV_000058	aminoacid metabolism	GO_0019475	L-lysine catabolic process to acetate
RCV_000058	aminoacid metabolism	GO_0019474	L-lysine catabolic process to acetyl-CoA
RCV_000058	aminoacid metabolism	GO_0033513	L-lysine catabolic process to acetyl-CoA via 5-aminopentanamide
RCV_000058	aminoacid metabolism	GO_0033514	L-lysine catabolic process to acetyl-CoA via L-pipecolate
RCV_000058	aminoacid metabolism	GO_0033512	L-lysine catabolic process to acetyl-CoA via saccharopine
RCV_000058	aminoacid metabolism	GO_0019473	L-lysine catabolic process to glutarate, by acetylation
RCV_000058	aminoacid metabolism	GO_0033515	L-lysine catabolic process using lysine 6-aminotransferase
RCV_000058	aminoacid metabolism	GO_0046440	L-lysine metabolic process
RCV_000058	aminoacid metabolism	GO_0019324	L-lyxose metabolic process
RCV_000058	aminoacid metabolism	GO_0071265	L-methionine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0019279	L-methionine biosynthetic process from L-homoserine via cystathionine
RCV_000058	aminoacid metabolism	GO_0019283	L-methionine biosynthetic process from O-phospho-L-homoserine and cystathionine
RCV_000058	aminoacid metabolism	GO_0019284	L-methionine biosynthetic process from S-adenosylmethionine
RCV_000058	aminoacid metabolism	GO_0019280	L-methionine biosynthetic process from homoserine via O-acetyl-L-homoserine and cystathionine
RCV_000058	aminoacid metabolism	GO_0033516	L-methionine biosynthetic process from homoserine via O-phospho-L-homoserine and cystathionine
RCV_000058	aminoacid metabolism	GO_0019281	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine
RCV_000058	aminoacid metabolism	GO_1990355	L-methionine biosynthetic process from methionine sulphoxide
RCV_000058	aminoacid metabolism	GO_0019509	L-methionine biosynthetic process from methylthioadenosine
RCV_000058	aminoacid metabolism	GO_0071267	L-methionine salvage
RCV_000058	aminoacid metabolism	GO_0000102	L-methionine secondary active transmembrane transporter activity
RCV_000058	aminoacid metabolism	GO_0000064	L-ornithine transmembrane transporter activity
RCV_000058	aminoacid metabolism	GO_0009094	L-phenylalanine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0033586	L-phenylalanine biosynthetic process from chorismate via L-arogenate
RCV_000058	aminoacid metabolism	GO_0033585	L-phenylalanine biosynthetic process from chorismate via phenylpyruvate
RCV_000058	aminoacid metabolism	GO_0006559	L-phenylalanine catabolic process
RCV_000058	aminoacid metabolism	GO_0006558	L-phenylalanine metabolic process
RCV_000058	aminoacid metabolism	GO_0055129	L-proline biosynthetic process
RCV_000058	aminoacid metabolism	GO_0006564	L-serine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0006565	L-serine catabolic process
RCV_000058	aminoacid metabolism	GO_0006563	L-serine metabolic process
RCV_000058	aminoacid metabolism	GO_0015825	L-serine transport
RCV_000058	aminoacid metabolism	GO_0019517	L-threonine catabolic process to D-lactate
RCV_000058	aminoacid metabolism	GO_0070690	L-threonine catabolic process to acetyl-CoA
RCV_000058	aminoacid metabolism	GO_0019518	L-threonine catabolic process to glycine
RCV_000058	aminoacid metabolism	GO_0070689	L-threonine catabolic process to propionate
RCV_000058	aminoacid metabolism	GO_0036231	L-threonine import
RCV_000058	aminoacid metabolism	GO_2001297	N(omega)-methyl-L-arginine catabolic process
RCV_000058	aminoacid metabolism	GO_2001296	N(omega)-methyl-L-arginine metabolic process
RCV_000058	aminoacid metabolism	GO_0052707	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine biosynthesis from histidine
RCV_000058	aminoacid metabolism	GO_0052709	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0052710	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine catabolic process
RCV_000058	aminoacid metabolism	GO_0052708	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine metabolic process
RCV_000058	aminoacid metabolism	GO_0018009	N-terminal peptidyl-L-cysteine N-palmitoylation
RCV_000058	aminoacid metabolism	GO_0046945	N-terminal peptidyl-alanine N-carbamoylation
RCV_000058	aminoacid metabolism	GO_0017189	N-terminal peptidyl-alanine acetylation
RCV_000058	aminoacid metabolism	GO_0018011	N-terminal peptidyl-alanine methylation
RCV_000058	aminoacid metabolism	GO_0019716	N-terminal peptidyl-alanine monomethylation
RCV_000058	aminoacid metabolism	GO_0018012	N-terminal peptidyl-alanine trimethylation
RCV_000058	aminoacid metabolism	GO_0018387	N-terminal peptidyl-amino acid deamination to pyruvic acid
RCV_000058	aminoacid metabolism	GO_0048275	N-terminal peptidyl-arginine acetylation
RCV_000058	aminoacid metabolism	GO_0031366	N-terminal peptidyl-asparagine deamination
RCV_000058	aminoacid metabolism	GO_0017190	N-terminal peptidyl-aspartic acid acetylation
RCV_000058	aminoacid metabolism	GO_0018275	N-terminal peptidyl-cysteine acetylation
RCV_000058	aminoacid metabolism	GO_0018386	N-terminal peptidyl-cysteine condensation with pyruvate to form N-pyruvic acid 2-iminyl-L-cysteine
RCV_000058	aminoacid metabolism	GO_0018060	N-terminal peptidyl-cysteine deamination
RCV_000058	aminoacid metabolism	GO_0018002	N-terminal peptidyl-glutamic acid acetylation
RCV_000058	aminoacid metabolism	GO_0017192	N-terminal peptidyl-glutamine acetylation
RCV_000058	aminoacid metabolism	GO_0031367	N-terminal peptidyl-glutamine deamination
RCV_000058	aminoacid metabolism	GO_0018019	N-terminal peptidyl-glutamine methylation
RCV_000058	aminoacid metabolism	GO_0018005	N-terminal peptidyl-glycine N-formylation
RCV_000058	aminoacid metabolism	GO_0018007	N-terminal peptidyl-glycine N-glucuronylation
RCV_000058	aminoacid metabolism	GO_0018008	N-terminal peptidyl-glycine N-myristoylation
RCV_000058	aminoacid metabolism	GO_0046918	N-terminal peptidyl-glycine N-palmitoylation
RCV_000058	aminoacid metabolism	GO_0017193	N-terminal peptidyl-glycine acetylation
RCV_000058	aminoacid metabolism	GO_0018013	N-terminal peptidyl-glycine methylation
RCV_000058	aminoacid metabolism	GO_0017194	N-terminal peptidyl-isoleucine acetylation
RCV_000058	aminoacid metabolism	GO_0046895	N-terminal peptidyl-isoleucine methylation
RCV_000058	aminoacid metabolism	GO_0046896	N-terminal peptidyl-leucine methylation
RCV_000058	aminoacid metabolism	GO_0017195	N-terminal peptidyl-lysine N2-acetylation
RCV_000058	aminoacid metabolism	GO_0018076	N-terminal peptidyl-lysine acetylation
RCV_000058	aminoacid metabolism	GO_0017196	N-terminal peptidyl-methionine acetylation
RCV_000058	aminoacid metabolism	GO_0050988	N-terminal peptidyl-methionine carboxylation
RCV_000058	aminoacid metabolism	GO_0018014	N-terminal peptidyl-methionine methylation
RCV_000058	aminoacid metabolism	GO_0018015	N-terminal peptidyl-phenylalanine methylation
RCV_000058	aminoacid metabolism	GO_0051364	N-terminal peptidyl-proline N-formylation
RCV_000058	aminoacid metabolism	GO_0017197	N-terminal peptidyl-proline acetylation
RCV_000058	aminoacid metabolism	GO_0018016	N-terminal peptidyl-proline dimethylation
RCV_000058	aminoacid metabolism	GO_0071891	N-terminal peptidyl-proline dimethylation involved in translation
RCV_000058	aminoacid metabolism	GO_0035568	N-terminal peptidyl-proline methylation
RCV_000058	aminoacid metabolism	GO_0017198	N-terminal peptidyl-serine acetylation
RCV_000058	aminoacid metabolism	GO_0018059	N-terminal peptidyl-serine deamination
RCV_000058	aminoacid metabolism	GO_0035572	N-terminal peptidyl-serine dimethylation
RCV_000058	aminoacid metabolism	GO_0035570	N-terminal peptidyl-serine methylation
RCV_000058	aminoacid metabolism	GO_0035571	N-terminal peptidyl-serine monomethylation
RCV_000058	aminoacid metabolism	GO_0035573	N-terminal peptidyl-serine trimethylation
RCV_000058	aminoacid metabolism	GO_0017199	N-terminal peptidyl-threonine acetylation
RCV_000058	aminoacid metabolism	GO_0018278	N-terminal peptidyl-threonine deamination
RCV_000058	aminoacid metabolism	GO_0018000	N-terminal peptidyl-tyrosine acetylation
RCV_000058	aminoacid metabolism	GO_0046897	N-terminal peptidyl-tyrosine methylation
RCV_000058	aminoacid metabolism	GO_0018001	N-terminal peptidyl-valine acetylation
RCV_000058	aminoacid metabolism	GO_0018388	N-terminal peptidyl-valine condensation with pyruvate to form N-pyruvic acid 2-iminyl-L-valine
RCV_000058	aminoacid metabolism	GO_0018389	N-terminal peptidyl-valine deamination
RCV_000058	aminoacid metabolism	GO_0000095	S-adenosyl-L-methionine transmembrane transporter activity
RCV_000058	aminoacid metabolism	GO_0015805	S-adenosyl-L-methionine transport
RCV_000058	aminoacid metabolism	GO_0019510	S-adenosylhomocysteine catabolic process
RCV_000058	aminoacid metabolism	GO_0046498	S-adenosylhomocysteine metabolic process
RCV_000058	aminoacid metabolism	GO_0006556	S-adenosylmethionine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0050843	S-adenosylmethionine catabolic process
RCV_000058	aminoacid metabolism	GO_0033353	S-adenosylmethionine cycle
RCV_000058	aminoacid metabolism	GO_0046500	S-adenosylmethionine metabolic process
RCV_000058	aminoacid metabolism	GO_0010250	S-methylmethionine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0033528	S-methylmethionine cycle
RCV_000058	aminoacid metabolism	GO_0033477	S-methylmethionine metabolic process
RCV_000058	aminoacid metabolism	GO_0000100	S-methylmethionine transmembrane transporter activity
RCV_000058	aminoacid metabolism	GO_0015806	S-methylmethionine transport
RCV_000058	aminoacid metabolism	GO_0015800	acidic amino acid transport
RCV_000058	aminoacid metabolism	GO_0006523	alanine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0006524	alanine catabolic process
RCV_000058	aminoacid metabolism	GO_0000286	alanine dehydrogenase activity
RCV_000058	aminoacid metabolism	GO_0006522	alanine metabolic process
RCV_000058	aminoacid metabolism	GO_0032328	alanine transport
RCV_000058	aminoacid metabolism	GO_1901607	alpha-amino acid biosynthetic process
RCV_000058	aminoacid metabolism	GO_1901606	alpha-amino acid catabolic process
RCV_000058	aminoacid metabolism	GO_1901605	alpha-amino acid metabolic process
RCV_000058	aminoacid metabolism	GO_0043038	amino acid activation
RCV_000058	aminoacid metabolism	GO_0043041	amino acid activation for nonribosomal peptide biosynthetic process
RCV_000058	aminoacid metabolism	GO_0043042	amino acid adenylylation by nonribosomal peptide synthase
RCV_000058	aminoacid metabolism	GO_0000947	amino acid catabolic process to alcohol via Ehrlich pathway
RCV_000058	aminoacid metabolism	GO_0000948	amino acid catabolic process to carboxylic acid via Ehrlich pathway
RCV_000058	aminoacid metabolism	GO_0000955	amino acid catabolic process via Ehrlich pathway
RCV_000058	aminoacid metabolism	GO_0032973	amino acid export
RCV_000058	aminoacid metabolism	GO_0080144	amino acid homeostasis
RCV_000058	aminoacid metabolism	GO_0043090	amino acid import
RCV_000058	aminoacid metabolism	GO_0043102	amino acid salvage
RCV_000058	aminoacid metabolism	GO_0032974	amino acid transmembrane export from vacuole
RCV_000058	aminoacid metabolism	GO_0032975	amino acid transmembrane import into vacuole
RCV_000058	aminoacid metabolism	GO_0003333	amino acid transmembrane transport
RCV_000058	aminoacid metabolism	GO_0006865	amino acid transport
RCV_000058	aminoacid metabolism	GO_0006578	amino-acid betaine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0006579	amino-acid betaine catabolic process
RCV_000058	aminoacid metabolism	GO_0006577	amino-acid betaine metabolic process
RCV_000058	aminoacid metabolism	GO_0015838	amino-acid betaine transport
RCV_000058	aminoacid metabolism	GO_0019676	ammonia assimilation cycle
RCV_000058	aminoacid metabolism	GO_0019667	anaerobic L-alanine catabolic process
RCV_000058	aminoacid metabolism	GO_0019670	anaerobic glutamate catabolic process
RCV_000058	aminoacid metabolism	GO_0019669	anaerobic glycine catabolic process
RCV_000058	aminoacid metabolism	GO_0019561	anaerobic phenylalanine oxidation
RCV_000058	aminoacid metabolism	GO_0006526	arginine biosynthetic process
RCV_000058	aminoacid metabolism	GO_0042450	arginine biosynthetic process via ornithine
RCV_000058	aminoacid metabolism	GO_0006527	arginine catabolic process
RCV_000058	aminoacid metabolism	GO_0010122	arginine catabolic process to alanine via ornithine
RCV_000058	aminoacid metabolism	GO_0019544	arginine catabolic process to glutamate
