RCV_ID	RCV_NAME	GO_ID	GO_NAME	STATUS
RCV_000102	cell cycle	GO_0033301	cell cycle comprising mitosis without cytokinesis	1
RCV_000102	cell cycle	GO_0022403	cell cycle phase	1
RCV_000102	cell cycle	GO_0022402	cell cycle process	1
RCV_000102	cell cycle	GO_0060184	cell cycle switching	1
RCV_000102	cell cycle	GO_0051727	"cell cycle switching, meiotic to mitotic cell cycle"	1
RCV_000102	cell cycle	GO_0051728	"cell cycle switching, mitotic to meiotic cell cycle"	1
RCV_000102	cell cycle	GO_0060154	cellular process regulating host cell cycle in response to virus	1
RCV_000102	cell cycle	GO_0072400	detection of stimulus involved in DNA integrity checkpoint	1
RCV_000102	cell cycle	GO_0072436	detection of stimulus involved in DNA replication checkpoint	1
RCV_000102	cell cycle	GO_0072448	detection of stimulus involved in G1 cell size control checkpoint	1
RCV_000102	cell cycle	GO_0072394	detection of stimulus involved in cell cycle checkpoint	1
RCV_000102	cell cycle	GO_0072439	detection of stimulus involved in meiotic DNA replication checkpoint	1
RCV_000102	cell cycle	GO_0072409	detection of stimulus involved in meiotic cell cycle checkpoint	1
RCV_000102	cell cycle	GO_0072442	detection of stimulus involved in mitotic DNA replication checkpoint	1
RCV_000102	cell cycle	GO_0072412	detection of stimulus involved in mitotic cell cycle checkpoint	1
RCV_000102	cell cycle	GO_0072478	detection of stimulus involved in mitotic spindle assembly checkpoint	1
RCV_000102	cell cycle	GO_0072475	detection of stimulus involved in mitotic spindle checkpoint	1
RCV_000102	cell cycle	GO_0072481	detection of stimulus involved in mitotic spindle orientation checkpoint	1
RCV_000102	cell cycle	GO_0007113	endomitotic cell cycle	1
RCV_000102	cell cycle	GO_0030590	first cell cycle pseudocleavage	1
RCV_000102	cell cycle	GO_0051729	"germline cell cycle switching, mitotic to meiotic cell cycle"	1
RCV_000102	cell cycle	GO_0051321	meiotic cell cycle	1
RCV_000102	cell cycle	GO_0033313	meiotic cell cycle checkpoint	1
RCV_000102	cell cycle	GO_0051328	meiotic interphase	1
RCV_000102	cell cycle	GO_0000278	mitotic cell cycle	1
RCV_000102	cell cycle	GO_0007093	mitotic cell cycle checkpoint	1
RCV_000102	cell cycle	GO_0000281	mitotic cytokinesis	1
RCV_000102	cell cycle	GO_0051329	mitotic interphase	1
RCV_000102	cell cycle	GO_0019055	modification by virus of host cell cycle regulation	1
RCV_000102	cell cycle	GO_0044071	modulation by symbiont of host cell cycle	1
RCV_000102	cell cycle	GO_0060153	modulation by virus of host cell cycle	1
RCV_000102	cell cycle	GO_0044072	negative regulation by symbiont of host cell cycle	1
RCV_000102	cell cycle	GO_0045786	negative regulation of cell cycle	1
RCV_000102	cell cycle	GO_0071157	negative regulation of cell cycle arrest	1
RCV_000102	cell cycle	GO_0010503	negative regulation of cell cycle arrest in response to nitrogen starvation	1
RCV_000102	cell cycle	GO_0010948	negative regulation of cell cycle process	1
RCV_000102	cell cycle	GO_0051447	negative regulation of meiotic cell cycle	1
RCV_000102	cell cycle	GO_0045930	negative regulation of mitotic cell cycle	1
RCV_000102	cell cycle	GO_0046001	negative regulation of preblastoderm mitotic cell cycle	1
RCV_000102	cell cycle	GO_0046003	negative regulation of syncytial blastoderm mitotic cell cycle	1
RCV_000102	cell cycle	GO_0051442	negative regulation of ubiquitin-protein ligase activity involved in meiotic cell cycle	1
RCV_000102	cell cycle	GO_0051436	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	1
RCV_000102	cell cycle	GO_0045787	positive regulation of cell cycle	1
RCV_000102	cell cycle	GO_0090068	positive regulation of cell cycle process	1
RCV_000102	cell cycle	GO_0051446	positive regulation of meiotic cell cycle	1
RCV_000102	cell cycle	GO_0045931	positive regulation of mitotic cell cycle	1
RCV_000102	cell cycle	GO_0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	1
RCV_000102	cell cycle	GO_0046002	positive regulation of preblastoderm mitotic cell cycle	1
RCV_000102	cell cycle	GO_0046004	positive regulation of syncytial blastoderm mitotic cell cycle	1
RCV_000102	cell cycle	GO_0051441	positive regulation of ubiquitin-protein ligase activity involved in meiotic cell cycle	1
RCV_000102	cell cycle	GO_0051437	positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	1
RCV_000102	cell cycle	GO_0035185	preblastoderm mitotic cell cycle	1
RCV_000102	cell cycle	GO_0000320	re-entry into mitotic cell cycle	1
RCV_000102	cell cycle	GO_0000321	re-entry into mitotic cell cycle after pheromone arrest	1
RCV_000102	cell cycle	GO_0046615	re-entry into mitotic cell cycle after pheromone arrest (sensu Saccharomyces)	1
RCV_000102	cell cycle	GO_0007090	regulation of S phase of mitotic cell cycle	1
RCV_000102	cell cycle	GO_0051726	regulation of cell cycle	1
RCV_000102	cell cycle	GO_0010564	regulation of cell cycle process	1
RCV_000102	cell cycle	GO_0051445	regulation of meiotic cell cycle	1
RCV_000102	cell cycle	GO_0007346	regulation of mitotic cell cycle	1
RCV_000102	cell cycle	GO_0090266	regulation of mitotic cell cycle spindle assembly checkpoint	1
RCV_000102	cell cycle	GO_0007347	regulation of preblastoderm mitotic cell cycle	1
RCV_000102	cell cycle	GO_0007348	regulation of syncytial blastoderm mitotic cell cycle	1
RCV_000102	cell cycle	GO_0051440	regulation of ubiquitin-protein ligase activity involved in meiotic cell cycle	1
RCV_000102	cell cycle	GO_0051439	regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	1
RCV_000102	cell cycle	GO_0072396	response to cell cycle checkpoint signaling	1
RCV_000102	cell cycle	GO_0072410	response to meiotic cell cycle checkpoint signaling	1
RCV_000102	cell cycle	GO_0072414	response to mitotic cell cycle checkpoint signaling	1
RCV_000102	cell cycle	GO_0072395	signal transduction involved in cell cycle checkpoint	1
RCV_000102	cell cycle	GO_0072411	signal transduction involved in meiotic cell cycle checkpoint	1
RCV_000102	cell cycle	GO_0072413	signal transduction involved in mitotic cell cycle checkpoint	1
RCV_000102	cell cycle	GO_0072483	signal transduction involved in mitotic cell cycle spindle orientation checkpoint	1
RCV_000102	cell cycle	GO_0072480	signal transduction involved in mitotic spindle assembly checkpoint	1
RCV_000102	cell cycle	GO_0072477	signal transduction involved in mitotic spindle checkpoint	1
RCV_000102	cell cycle	GO_0035186	syncytial blastoderm mitotic cell cycle	1
RCV_000102	cell cycle	GO_0007089	traversing start control point of mitotic cell cycle	1
RCV_000103	cell cycle G0/G1	GO_0045023	G0 to G1 transition	1
RCV_000103	cell cycle G0/G1	GO_0070317	negative regulation of G0 to G1 transition	1
RCV_000103	cell cycle G0/G1	GO_0070318	positive regulation of G0 to G1 transition	1
RCV_000103	cell cycle G0/G1	GO_0070316	regulation of G0 to G1 transition	1
RCV_000104	cell cycle G1	GO_0071849	G1 cell cycle arrest in response to nitrogen starvation	1
RCV_000104	cell cycle G1	GO_0051318	G1 phase	1
RCV_000104	cell cycle G1	GO_0051330	meiotic G1 phase	1
RCV_000104	cell cycle G1	GO_0031571	mitotic G1 DNA damage checkpoint	1
RCV_000104	cell cycle G1	GO_0000080	mitotic G1 phase	1
RCV_000104	cell cycle G1	GO_0060277	negative regulation of transcription involved in G1 phase of mitotic cell cycle	1
RCV_000104	cell cycle G1	GO_0000114	regulation of transcription involved in G1 phase of mitotic cell cycle	1
RCV_000105	cell cycle G1/G0	GO_0070314	G1 to G0 transition	1
RCV_000105	cell cycle G1/G0	GO_0070315	G1 to G0 transition involved in cell differentiation	1
RCV_000105	cell cycle G1/G0	GO_1900527	regulation of nucleus size involved in G1 to G0 transition	1
RCV_000106	cell cycle G1/S	GO_0031568	G1 cell size control checkpoint	1
RCV_000106	cell cycle G1/S	GO_0000082	G1/S transition of mitotic cell cycle	1
RCV_000106	cell cycle G1/S	GO_2000134	negative regulation of G1/S transition of mitotic cell cycle	1
RCV_000106	cell cycle G1/S	GO_0071930	negative regulation of transcription involved in G1/S transition of mitotic cell cycle	1
RCV_000106	cell cycle G1/S	GO_1900087	positive regulation of G1/S transition of mitotic cell cycle	1
RCV_000106	cell cycle G1/S	GO_0071931	positive regulation of transcription involved in G1/S transition of mitotic cell cycle	1
RCV_000106	cell cycle G1/S	GO_2000045	regulation of G1/S transition of mitotic cell cycle	1
RCV_000106	cell cycle G1/S	GO_0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	1
RCV_000106	cell cycle G1/S	GO_0072449	response to G1 cell size control checkpoint signaling	1
RCV_000106	cell cycle G1/S	GO_0072450	signal transduction involved in G1 cell size control checkpoint	1
RCV_000107	cell cycle G2	GO_0051319	G2 phase	1
RCV_000107	cell cycle G2	GO_0051331	meiotic G2 phase	1
RCV_000107	cell cycle G2	GO_0007095	mitotic G2 DNA damage checkpoint	1
RCV_000107	cell cycle G2	GO_0000085	mitotic G2 phase	1
RCV_000107	cell cycle G2	GO_2001220	negative regulation of G2 phase of mitotic cell cycle	1
RCV_000107	cell cycle G2	GO_2001221	positive regulation of G2 phase of mitotic cell cycle	1
RCV_000107	cell cycle G2	GO_2000046	regulation of G2 phase of mitotic cell cycle	1
RCV_000107	cell cycle G2	GO_0000116	regulation of transcription involved in G2-phase of mitotic cell cycle	1
RCV_000108	cell cycle G2/M	GO_0031569	G2 cell size control checkpoint	1
RCV_000108	cell cycle G2/M	GO_0000086	G2/M transition of mitotic cell cycle	1
RCV_000108	cell cycle G2/M	GO_0010972	negative regulation of G2/M transition of mitotic cell cycle	1
RCV_000108	cell cycle G2/M	GO_0090419	negative regulation of transcription involved in G2/M transition of mitotic cell cycle	1
RCV_000108	cell cycle G2/M	GO_0010971	positive regulation of G2/M transition of mitotic cell cycle	1
RCV_000108	cell cycle G2/M	GO_0090282	positive regulation of transcription involved in G2/M transition of mitotic cell cycle	1
RCV_000108	cell cycle G2/M	GO_0010389	regulation of G2/M transition of mitotic cell cycle	1
RCV_000108	cell cycle G2/M	GO_0000117	regulation of transcription involved in G2/M transition of mitotic cell cycle	1
RCV_000109	cell cycle M	GO_0000279	M phase	1
RCV_000109	cell cycle M	GO_0000072	M phase specific microtubule process	1
RCV_000109	cell cycle M	GO_0051327	meiotic M phase	1
RCV_000109	cell cycle M	GO_0000087	mitotic M phase	1
RCV_000110	cell cycle M/G1	GO_0000216	M/G1 transition of mitotic cell cycle	1
RCV_000110	cell cycle M/G1	GO_0060630	regulation of M/G1 transition of mitotic cell cycle	1
RCV_000111	cell cycle S	GO_0051320	S phase	1
RCV_000111	cell cycle S	GO_0051332	meiotic S phase	1
RCV_000111	cell cycle S	GO_0000084	mitotic S phase	1
RCV_000111	cell cycle S	GO_0045749	negative regulation of S phase of mitotic cell cycle	1
RCV_000111	cell cycle S	GO_0045750	positive regulation of S phase of mitotic cell cycle	1
RCV_000111	cell cycle S	GO_0010571	positive regulation of nuclear cell cycle DNA replication	1
RCV_000111	cell cycle S	GO_0090418	positive regulation of transcription involved in S-phase of mitotic cell cycle	1
RCV_000111	cell cycle S	GO_0033261	regulation of S phase	1
RCV_000111	cell cycle S	GO_0000115	regulation of transcription involved in S phase of mitotic cell cycle	1
RCV_000112	cell cycle S/G2	GO_0002198	S/G2 transition of mitotic cell cycle	1
RCV_000112	cell cycle S/G2	GO_2001218	negative regulation of S/G2 transition of mitotic cell cycle	1
RCV_000112	cell cycle S/G2	GO_2001219	positive regulation of S/G2 transition of mitotic cell cycle	1
RCV_000112	cell cycle S/G2	GO_2001217	regulation of S/G2 transition of mitotic cell cycle	1
RCV_000113	cell cycle arrest	GO_0007050	cell cycle arrest	1
RCV_000113	cell cycle arrest	GO_0072694	cell cycle arrest in response to caffeine	1
RCV_000113	cell cycle arrest	GO_0030996	cell cycle arrest in response to nitrogen starvation	1
RCV_000113	cell cycle arrest	GO_0000751	cell cycle arrest in response to pheromone	1
RCV_000113	cell cycle arrest	GO_0021883	cell cycle arrest of committed forebrain neuronal progenitor cell	1
RCV_000113	cell cycle arrest	GO_0071851	mitotic G1 cell cycle arrest in response to nitrogen starvation	1
RCV_000113	cell cycle arrest	GO_0071850	mitotic cell cycle arrest	1
RCV_000113	cell cycle arrest	GO_0071158	positive regulation of cell cycle arrest	1
RCV_000113	cell cycle arrest	GO_0010505	positive regulation of cell cycle arrest in response to nitrogen starvation	1
RCV_000113	cell cycle arrest	GO_0071156	regulation of cell cycle arrest	1
RCV_000113	cell cycle arrest	GO_0010504	regulation of cell cycle arrest in response to nitrogen starvation	1
RCV_000114	cell death	GO_0035072	ecdysone-mediated induction of salivary gland cell autophagic cell death	1
RCV_000114	cell death	GO_0070265	necrotic cell death	1
RCV_000114	cell death	GO_0070236	negative regulation of activation-induced cell death of T cells	1
RCV_000114	cell death	GO_0060548	negative regulation of cell death	1
RCV_000114	cell death	GO_0060547	negative regulation of necrotic cell death	1
RCV_000114	cell death	GO_0010942	positive regulation of cell death	1
RCV_000114	cell death	GO_0010940	positive regulation of necrotic cell death	1
RCV_000114	cell death	GO_0097300	programmed necrotic cell death	1
RCV_000114	cell death	GO_0010941	regulation of cell death	1
RCV_000114	cell death	GO_0010939	regulation of necrotic cell death	1
RCV_000114	cell death	GO_0035071	salivary gland cell autophagic cell death	1
RCV_000115	cell differentiation	GO_0043697	cell dedifferentiation	1
RCV_000115	cell differentiation	GO_0048468	cell development	1
RCV_000115	cell differentiation	GO_0030154	cell differentiation	1
